id,original_ARES_pred,lociparse_ARES_pred,original_LOCIPARSE_pred_lDDT,lociparse_LOCIPARSE_pred_lDDT,lociparse_trained_RNAQuANet_pred,original_trained_RNAQuANet_less_features_pred,lociparse_trained_RNAQuANet_contrastive_pred,lociparse_trained_RNAQuANet_contrastive_learned_less_features_pred,lociparse_trained_RNAQuANet_less_features_pred,RMSD,length,Lab,PZ,original_LOCIPARSE_pred_lDDT_rev,lociparse_LOCIPARSE_pred_lDDT_rev
PZ25_Adamiak_3.pdb,8.3419113,2.9782667,0.76,0.77,2.7806437015533447,4.148575782775879,2.636524438858032,2.715484857559204,2.018866062164306,2.692502498626709,69,Adamiak,25,0.24,0.2299999999999999
PZ25_Adamiak_4.pdb,7.8273726,2.6229057,0.78,0.8,2.43825101852417,3.689205884933472,2.1621668338775635,2.405081987380981,1.6860605478286743,3.085573196411133,69,Adamiak,25,0.2199999999999999,0.1999999999999999
PZ25_Adamiak_5.pdb,8.2996759,2.7789166,0.77,0.76,2.737276315689087,3.89060378074646,2.638023376464844,2.4538698196411133,1.956959843635559,3.179997205734253,69,Adamiak,25,0.2299999999999999,0.24
PZ25_Bujnicki_1.pdb,8.2835159,1.9870336,0.74,0.77,2.90307354927063,12.378729820251465,2.4551923274993896,2.820072650909424,0.9890345335006714,3.218287706375122,69,Bujnicki,25,0.26,0.2299999999999999
PZ25_Bujnicki_2.pdb,8.3475227,1.9056656,0.74,0.75,2.9637277126312256,12.695998191833496,2.5485732555389404,2.481632947921753,1.0944950580596924,3.0454447269439697,69,Bujnicki,25,0.26,0.25
PZ25_Bujnicki_3.pdb,8.2453384,2.1750691,0.74,0.74,2.80676531791687,14.784229278564451,2.791618824005127,2.4774928092956543,1.1521610021591189,3.0689613819122314,69,Bujnicki,25,0.26,0.26
PZ25_Bujnicki_4.pdb,8.3364429,1.9401953,0.74,0.76,3.232464551925659,11.757969856262209,2.7145652770996094,2.499166250228882,1.1524592638015747,3.4716811180114746,69,Bujnicki,25,0.26,0.24
PZ25_Bujnicki_5.pdb,8.2264452,2.5591755,0.77,0.77,2.9518747329711914,13.611898422241213,2.833956956863404,2.776066303253174,1.067367672920227,2.860118865966797,69,Bujnicki,25,0.2299999999999999,0.2299999999999999
PZ25_Chen_1.pdb,7.9399343,1.6290879,0.71,0.69,1.3394660949707031,14.751420974731444,1.170488357543945,1.699458122253418,0.999205470085144,2.90273666381836,69,Chen,25,0.29,0.31
PZ25_Chen_10.pdb,8.2236977,1.4805763,0.7,0.71,1.5756398439407349,13.087494850158691,1.4983539581298828,1.887173175811768,1.0481146574020386,3.093855142593384,69,Chen,25,0.3,0.29
PZ25_Chen_2.pdb,8.1106014,1.6212418,0.71,0.69,1.3883070945739746,14.392962455749512,1.257584571838379,1.630792260169983,1.0622423887252808,3.343198776245117,69,Chen,25,0.29,0.31
PZ25_Chen_3.pdb,7.8250642,1.8693693,0.7,0.68,1.2684366703033447,12.439580917358398,1.1805481910705566,1.6542141437530518,0.972427248954773,2.8410308361053467,69,Chen,25,0.3,0.3199999999999999
PZ25_Chen_4.pdb,7.7147498,2.0493572,0.71,0.69,1.2751442193984983,11.898496627807615,1.055660605430603,1.3994834423065186,0.9263386130332948,3.0555129051208496,69,Chen,25,0.29,0.31
PZ25_Chen_5.pdb,7.7167177,1.7068491,0.76,0.74,1.5208660364151,13.748616218566896,1.3709053993225098,1.823541283607483,1.062849998474121,2.5506186485290527,69,Chen,25,0.24,0.26
PZ25_Chen_6.pdb,8.0696011,1.8211875,0.7,0.67,1.1856722831726074,12.265031814575195,0.9784694910049438,1.4920213222503662,1.1969455480575562,3.4766366481781006,69,Chen,25,0.3,0.3299999999999999
PZ25_Chen_7.pdb,7.574039,2.1287587,0.7,0.69,1.226598620414734,12.402045249938965,0.9867010712623596,1.6396676301956177,0.993323564529419,3.0535728931427,69,Chen,25,0.3,0.31
PZ25_Chen_8.pdb,8.1673927,1.4196091,0.72,0.69,1.3036136627197266,12.8352632522583,1.0212022066116333,1.4868640899658203,0.9930856227874756,2.708656311035156,69,Chen,25,0.28,0.31
PZ25_Chen_9.pdb,8.0862598,2.1227131,0.71,0.68,1.21124267578125,13.89212131500244,0.938114047050476,1.5449522733688354,1.061784029006958,2.8735146522521973,69,Chen,25,0.29,0.3199999999999999
PZ25_Das_1.pdb,7.4267974,1.9955573,0.73,0.72,1.6215708255767822,6.343684196472168,1.5298631191253662,1.4154231548309326,1.0705171823501587,5.75690221786499,69,Das,25,0.27,0.28
PZ25_Das_10.pdb,8.3402519,1.8623848,0.73,0.72,1.9350463151931765,6.675381660461426,1.5432093143463137,1.9908041954040527,1.184898018836975,6.8917622566223145,69,Das,25,0.27,0.28
PZ25_Das_2.pdb,9.4466743,3.6814306,0.68,0.67,4.201716899871826,4.914902687072754,2.5103094577789307,2.8667616844177246,1.0811045169830322,7.024728775024414,69,Das,25,0.3199999999999999,0.3299999999999999
PZ25_Das_3.pdb,8.3231707,2.3273344,0.71,0.74,2.0416488647460938,6.346628189086914,2.1114706993103027,1.661266565322876,1.0364751815795898,6.65363073348999,69,Das,25,0.29,0.26
PZ25_Das_4.pdb,7.6340709,1.726156,0.72,0.72,1.9306541681289675,6.757862091064453,1.7986769676208496,1.9264439344406128,1.057124137878418,7.176950931549072,69,Das,25,0.28,0.28
PZ25_Das_5.pdb,7.9326153,2.1693003,0.71,0.74,1.6876822710037231,6.878538131713867,1.5017741918563845,1.4663695096969604,1.0617297887802124,3.5286662578582764,69,Das,25,0.29,0.26
PZ25_Das_6.pdb,7.7192731,1.7250588,0.75,0.77,1.7414395809173584,7.157712936401367,1.6963601112365725,1.9031625986099243,1.2719391584396362,6.64487886428833,69,Das,25,0.25,0.2299999999999999
PZ25_Das_7.pdb,8.2309628,2.1148112,0.72,0.75,1.737417459487915,6.304497718811035,1.693647384643555,1.8167766332626345,1.1531230211257937,3.700054407119751,69,Das,25,0.28,0.25
PZ25_Das_8.pdb,8.3286381,2.2873616,0.67,0.72,1.9906682968139648,6.533424377441406,1.952135801315308,1.9827172756195068,1.2227646112442017,4.211018562316895,69,Das,25,0.3299999999999999,0.28
PZ25_Das_9.pdb,8.0767231,2.0491958,0.73,0.74,2.268784523010254,5.68232536315918,2.2269766330718994,2.409433126449585,1.0829254388809204,5.960155010223389,69,Das,25,0.27,0.26
PZ25_Ding_1.pdb,8.1638088,5.4596901,0.66,0.63,2.137420177459717,13.264652252197266,2.125082969665528,2.1315181255340576,2.626603364944458,10.559773445129396,69,Ding,25,0.3399999999999999,0.37
PZ25_Ding_2.pdb,8.1167469,7.0875731,0.63,0.64,2.6456165313720703,12.389735221862791,3.2658064365386963,1.855875492095948,2.830402612686157,8.577377319335938,69,Ding,25,0.37,0.36
PZ25_Ding_3.pdb,9.3772221,4.0032539,0.59,0.63,2.2044405937194824,10.336130142211914,2.2061426639556885,1.8120635747909544,3.437788248062134,9.843236923217772,69,Ding,25,0.41,0.37
PZ25_RNAComposer_1.pdb,9.5101795,10.6566343,0.61,0.63,2.872545957565308,8.75963020324707,2.390220880508423,2.0476086139678955,3.22029709815979,8.230034828186035,69,RNAComposer,25,0.39,0.37
PZ25_RNAComposer_2.pdb,9.8146152,5.4796505,0.62,0.66,2.7058565616607666,14.023038864135742,2.282647132873535,2.266981363296509,2.434359312057495,10.022256851196287,69,RNAComposer,25,0.38,0.3399999999999999
PZ25_RNAComposer_3.pdb,9.9198818,8.160656,0.59,0.59,4.0760273933410645,8.002622604370117,2.920424699783325,3.0408613681793213,3.493492364883423,8.646482467651367,69,RNAComposer,25,0.41,0.41
PZ25_SimRNA_1.pdb,8.7499199,9.9389477,0.62,0.62,3.33868145942688,4.5872297286987305,3.213474035263061,3.5174779891967773,3.5785415172576904,7.795848369598389,69,SimRNA,25,0.38,0.38
PZ25_SimRNA_2.pdb,8.5735893,6.5957232,0.65,0.64,3.437232732772827,4.696723937988281,3.3284289836883545,3.438169002532959,3.9921875,9.834772109985352,69,SimRNA,25,0.35,0.36
PZ25_SimRNA_3.pdb,9.1226311,4.5819755,0.59,0.61,3.420221328735352,4.96073055267334,3.406210899353028,3.55096173286438,3.4409964084625244,9.636519432067873,69,SimRNA,25,0.41,0.39
PZ25_SimRNA_4.pdb,8.2734432,6.4215531,0.63,0.63,3.7978246212005615,4.640190124511719,3.727030038833618,14.147540092468262,3.570023775100708,9.649446487426758,69,SimRNA,25,0.37,0.37
PZ25_SimRNA_5.pdb,7.9956079,4.7526741,0.62,0.64,3.888005495071411,4.465297222137451,3.7128102779388414,3.765232563018799,4.072265625,8.759973526000977,69,SimRNA,25,0.38,0.36
PZ25_Xiao_1.pdb,9.255331,2.6700122,0.7,0.63,1.4583191871643066,11.824559211730955,1.5763864517211914,1.9816656112670896,2.159953117370605,4.521834373474121,69,Xiao,25,0.3,0.37
PZ25_Xiao_2.pdb,7.7976766,2.6922257,0.69,0.68,1.646148443222046,11.67385959625244,2.1279282569885254,1.5618276596069336,1.6480644941329956,24.84368324279785,69,Xiao,25,0.31,0.3199999999999999
PZ25_Xiao_3.pdb,9.1989422,3.015836,0.68,0.63,1.3507941961288452,12.244318962097168,1.6417522430419922,1.9507322311401367,1.298384428024292,4.64655351638794,69,Xiao,25,0.3199999999999999,0.37
PZ25_Xiao_4.pdb,9.31464,3.0817816,0.68,0.63,1.372452735900879,11.035147666931152,1.5668811798095703,2.0235073566436768,1.202844500541687,4.644070148468018,69,Xiao,25,0.3199999999999999,0.37
PZ25_Xiao_5.pdb,9.1122265,3.0489171,0.68,0.63,1.3356199264526367,12.576009750366213,1.5626065731048584,1.9247615337371824,1.2335903644561768,4.6456403732299805,69,Xiao,25,0.3199999999999999,0.37
PZ25_iFoldRNA_1.pdb,8.0676298,3.1703169,0.62,0.6,2.1852829456329346,12.20511531829834,2.068755626678467,2.2790451049804688,2.34950852394104,7.642773628234863,69,iFoldRNA,25,0.38,0.4
PZ28_Adamiak_1.pdb,7.948493,2.8137283,0.75,0.77,3.702075958251953,4.152588844299316,3.4196553230285645,2.2958765029907227,3.690237522125244,9.045212745666504,77,Adamiak,28,0.25,0.2299999999999999
PZ28_Adamiak_2.pdb,7.9755363,2.8634324,0.73,0.73,3.867124319076538,4.292597770690918,3.681732416152954,3.0081610679626465,3.8924756050109854,6.5045671463012695,77,Adamiak,28,0.27,0.27
PZ28_Adamiak_3.pdb,8.1192894,2.7296269,0.73,0.74,3.492386102676392,4.507489204406738,3.7797739505767822,3.154592990875244,3.841274976730346,6.793789863586426,77,Adamiak,28,0.27,0.26
PZ28_Adamiak_4.pdb,7.9835672,2.7747416,0.74,0.74,3.2640280723571777,4.455172538757324,3.3744592666625977,2.828687191009521,3.523735284805298,7.32690954208374,77,Adamiak,28,0.26,0.26
PZ28_Adamiak_5.pdb,8.4434834,5.2058187,0.74,0.74,3.891536474227905,4.314407825469971,4.199319839477539,3.314877986907959,4.295791149139404,6.859547138214111,77,Adamiak,28,0.26,0.26
PZ28_Bujnicki_1.pdb,7.6894364,2.1286745,0.75,0.75,4.183333873748779,13.63679027557373,3.127941846847534,3.385463237762451,2.0276296138763428,4.542555332183838,77,Bujnicki,28,0.25,0.25
PZ28_Bujnicki_2.pdb,7.8457904,2.3152061,0.75,0.75,4.1669020652771,13.393511772155762,3.14753794670105,3.145606517791748,1.69984233379364,6.759099960327148,77,Bujnicki,28,0.25,0.25
PZ28_Bujnicki_3.pdb,7.8048615,2.2861364,0.75,0.75,3.9497945308685294,14.528830528259276,3.068682909011841,3.280961751937866,2.016322612762451,4.817446708679199,77,Bujnicki,28,0.25,0.25
PZ28_Bujnicki_4.pdb,7.9332709,2.2011683,0.74,0.74,4.328433036804199,11.39155101776123,2.8938181400299072,3.1227078437805176,2.0482072830200195,5.07741117477417,77,Bujnicki,28,0.26,0.26
PZ28_Bujnicki_5.pdb,7.9412923,2.3847992,0.75,0.74,3.322638750076294,12.72305393218994,5.791242599487305,3.008159875869751,1.91747796535492,5.257890701293945,77,Bujnicki,28,0.25,0.26
PZ28_Chen_1.pdb,7.7754259,2.7182293,0.7,0.66,3.1395680904388428,9.717133522033691,2.145167112350464,2.0535261631011963,2.236889362335205,4.932544708251953,77,Chen,28,0.3,0.3399999999999999
PZ28_Chen_10.pdb,7.8261795,3.0787303,0.7,0.65,3.5176713466644287,11.638916969299316,2.2069575786590576,2.2950363159179688,2.3319571018218994,5.080291271209717,77,Chen,28,0.3,0.35
PZ28_Chen_2.pdb,7.4338293,3.0028694,0.71,0.67,3.5540225505828857,11.318209648132324,2.869253873825073,2.409806489944458,2.309030055999756,4.860898971557617,77,Chen,28,0.29,0.3299999999999999
PZ28_Chen_3.pdb,7.5364761,2.8342307,0.71,0.68,3.888021469116211,10.54078769683838,3.351454019546509,2.391507863998413,2.3103346824646,5.240245342254639,77,Chen,28,0.29,0.3199999999999999
PZ28_Chen_4.pdb,7.836165,2.7837553,0.71,0.67,3.392540216445923,11.553832054138184,2.4470176696777344,2.363724708557129,2.332282066345215,4.545830249786377,77,Chen,28,0.29,0.3299999999999999
PZ28_Chen_5.pdb,7.4865351,4.5167804,0.72,0.69,3.725050210952759,12.314848899841309,2.5289828777313232,2.2038562297821045,1.878268241882324,4.095985889434815,77,Chen,28,0.28,0.31
PZ28_Chen_6.pdb,7.7422004,2.8856483,0.7,0.68,4.151658058166504,11.414389610290527,3.05319881439209,1.896634101867676,2.2477798461914062,5.23463249206543,77,Chen,28,0.3,0.3199999999999999
PZ28_Chen_7.pdb,7.6677732,3.3263776,0.7,0.66,3.037142276763916,11.47706127166748,2.3529486656188965,2.754417657852173,2.637840986251831,5.692058086395264,77,Chen,28,0.3,0.3399999999999999
PZ28_Chen_8.pdb,7.5453453,3.1739457,0.7,0.67,3.607327461242676,10.971861839294434,2.7377049922943115,1.9840574264526367,2.0783028602600098,5.4137139320373535,77,Chen,28,0.3,0.3299999999999999
PZ28_Chen_9.pdb,7.7664919,3.450367,0.71,0.68,3.6988697052001953,9.899735450744627,2.853721857070923,2.1806328296661377,2.4069578647613525,5.342575073242188,77,Chen,28,0.29,0.3199999999999999
PZ28_Das_1.pdb,7.0081792,2.9594111,0.75,0.76,4.007646560668945,10.57728672027588,3.66957426071167,4.02802848815918,3.566119909286499,3.022770404815674,77,Das,28,0.25,0.24
PZ28_Das_10.pdb,7.26545,2.6828558,0.75,0.76,4.250612258911133,13.478583335876465,3.4977147579193115,3.624324321746826,3.674288034439087,3.948853969573975,77,Das,28,0.25,0.24
PZ28_Das_2.pdb,7.5916395,3.2581475,0.74,0.75,3.884819984436035,9.290080070495604,2.9400665760040283,3.2218129634857178,3.1576075553894043,3.869773626327514,77,Das,28,0.26,0.25
PZ28_Das_3.pdb,7.0865579,3.3276949,0.75,0.75,4.172025203704834,8.77729606628418,3.603673219680786,3.7255759239196777,3.5627715587615967,3.1241273880004883,77,Das,28,0.25,0.25
PZ28_Das_4.pdb,7.6643534,4.4274144,0.75,0.72,4.183531284332275,7.974514961242676,3.743243455886841,3.628585338592529,3.8541438579559326,4.171061992645264,77,Das,28,0.25,0.28
PZ28_Das_5.pdb,6.8835311,3.7751679,0.75,0.75,4.105470657348633,8.972166061401367,3.384836912155152,3.551107168197632,3.5771725177764893,2.9220130443573,77,Das,28,0.25,0.25
PZ28_Das_6.pdb,7.3404856,4.090385,0.73,0.73,4.041159152984619,8.835901260375977,3.979038953781128,3.727621078491211,3.7649779319763184,4.63733434677124,77,Das,28,0.27,0.27
PZ28_Das_7.pdb,7.0955896,2.6527166,0.76,0.78,4.256777286529541,8.923038482666016,3.81555700302124,3.687033176422119,3.841105699539185,2.792679071426392,77,Das,28,0.24,0.2199999999999999
PZ28_Das_8.pdb,7.0899715,2.5069382,0.76,0.76,4.263110160827637,9.210601806640623,3.757586717605591,3.987396240234375,3.8790342807769775,3.095071315765381,77,Das,28,0.24,0.24
PZ28_Das_9.pdb,7.5618081,3.3660777,0.75,0.73,4.095513343811035,8.643940925598145,3.784182548522949,3.56024432182312,3.4773287773132324,4.055919647216797,77,Das,28,0.25,0.27
PZ28_Ding_1.pdb,8.0971317,10.2043123,0.67,0.64,2.856840372085572,12.89252758026123,3.0255448818206787,2.082696914672852,2.899390459060669,7.171761512756348,77,Ding,28,0.3299999999999999,0.36
PZ28_Ding_2.pdb,8.6633511,5.7075095,0.61,0.62,2.831895112991333,15.004322052001951,2.54042387008667,2.005885362625122,3.622148752212525,6.182713985443115,77,Ding,28,0.39,0.38
PZ28_FARFAR2_1.pdb,7.3854308,3.7556863,0.77,0.75,4.032763481140137,8.504868507385254,3.5891273021698,3.623859405517578,3.411840438842773,3.147213935852051,77,FARFAR2,28,0.2299999999999999,0.25
PZ28_FARFAR2_10.pdb,7.2404718,2.5713563,0.75,0.76,4.294743537902832,13.91357135772705,3.407893419265747,3.4383389949798584,3.615667581558228,3.8313825130462646,77,FARFAR2,28,0.25,0.24
PZ28_FARFAR2_2.pdb,7.1860056,2.9781065,0.75,0.76,4.061953544616699,8.36578369140625,3.478942394256592,3.730360269546509,3.2250280380249023,3.085376977920532,77,FARFAR2,28,0.25,0.24
PZ28_FARFAR2_3.pdb,7.7490554,4.7879949,0.77,0.75,4.151535034179688,9.17712116241455,3.5542871952056885,3.2582502365112305,3.8073339462280273,3.885024070739746,77,FARFAR2,28,0.2299999999999999,0.25
PZ28_FARFAR2_4.pdb,7.1226139,4.2806735,0.76,0.75,3.7295310497283936,7.78648567199707,3.064551591873169,3.668800830841065,3.290556192398072,3.5499267578125,77,FARFAR2,28,0.24,0.25
PZ28_FARFAR2_5.pdb,7.0452247,2.9272494,0.75,0.77,3.9982972145080566,8.38507080078125,3.677744626998901,3.5031075477600098,3.6261777877807617,3.1247031688690186,77,FARFAR2,28,0.25,0.2299999999999999
PZ28_FARFAR2_6.pdb,7.5916395,3.2581496,0.74,0.75,3.8848202228546143,9.290080070495604,2.940066337585449,3.221813201904297,3.157607316970825,3.869773626327514,77,FARFAR2,28,0.26,0.25
PZ28_FARFAR2_7.pdb,6.9219413,4.1361485,0.77,0.76,4.072853088378906,7.146390914916992,3.34533953666687,3.6531577110290527,3.542185544967652,3.1974189281463623,77,FARFAR2,28,0.2299999999999999,0.24
PZ28_FARFAR2_8.pdb,7.2654495,2.6828446,0.75,0.76,4.250612258911133,13.47858428955078,3.4977147579193115,3.624324321746826,3.674288034439087,3.948853969573975,77,FARFAR2,28,0.25,0.24
PZ28_FARFAR2_9.pdb,7.3017569,3.1900098,0.74,0.74,4.018951416015625,13.804383277893066,3.232282876968384,3.5685153007507324,3.5513718128204346,4.203546047210693,77,FARFAR2,28,0.26,0.26
PZ28_RNAComposer_1.pdb,7.5099187,3.3394911,0.76,0.77,3.5075464248657227,4.29850959777832,3.454759359359741,3.2926974296569824,3.3995182514190674,5.013361930847168,77,RNAComposer,28,0.24,0.2299999999999999
PZ28_RNAComposer_2.pdb,7.7517662,2.4251618,0.76,0.76,3.786297559738159,4.364720821380615,4.060636520385742,3.204395294189453,3.6894936561584473,3.143752336502075,77,RNAComposer,28,0.24,0.24
PZ28_RNAComposer_3.pdb,7.938592,3.2089093,0.75,0.75,3.5477986335754395,3.89678168296814,3.49121642112732,2.6378378868103027,3.5140628814697266,3.188358783721924,77,RNAComposer,28,0.25,0.25
PZ28_RNAComposer_4.pdb,7.8106642,3.4932718,0.74,0.74,3.625066995620728,3.9652211666107178,3.524449825286865,3.56342887878418,3.4080488681793213,4.275534629821777,77,RNAComposer,28,0.26,0.26
PZ28_RNAComposer_5.pdb,8.1849632,3.1318588,0.73,0.73,3.16239857673645,5.319723129272461,2.867339372634888,2.5058605670928955,3.288259267807007,6.543773651123047,77,RNAComposer,28,0.27,0.27
PZ28_SimRNA_1.pdb,7.9166718,4.9897566,0.6,0.62,4.468935012817383,5.035338401794434,4.938243389129639,4.253830909729004,4.403759956359863,15.42126178741455,77,SimRNA,28,0.4,0.38
PZ28_SimRNA_2.pdb,7.9072061,5.1342564,0.62,0.59,4.963370323181152,9.036330223083496,5.289614200592041,4.7871294021606445,5.213616847991943,16.259065628051758,77,SimRNA,28,0.38,0.41
PZ28_SimRNA_3.pdb,7.1952844,4.5534301,0.61,0.6,4.606921195983887,6.811718940734863,5.167565822601318,5.000872611999512,4.93581485748291,16.841819763183594,77,SimRNA,28,0.39,0.4
PZ28_SimRNA_4.pdb,8.0686398,5.8800869,0.58,0.61,4.156660556793213,4.081254005432129,3.9640884399414062,3.667693614959717,4.324578762054443,23.759057998657227,77,SimRNA,28,0.42,0.39
PZ28_SimRNA_5.pdb,8.3489628,8.2968969,0.57,0.55,4.345642566680908,3.749493837356568,4.042410373687744,4.486817359924316,4.688344955444336,19.33476829528809,77,SimRNA,28,0.43,0.4499999999999999
PZ28_TFN_1.pdb,7.1754827,2.8206375,0.75,0.75,4.209029674530029,7.501840591430664,3.762860059738159,3.5490434169769287,3.670093059539795,3.612943172454834,77,TFN,28,0.25,0.25
PZ28_TFN_10.pdb,7.0388942,3.8536036,0.74,0.75,4.159299373626709,8.781067848205566,3.5970265865325928,3.433300018310547,3.844475269317627,3.668468952178955,77,TFN,28,0.26,0.25
PZ28_TFN_2.pdb,7.0473709,3.3709061,0.76,0.77,4.068167209625244,9.810417175292969,3.652648687362671,3.672678470611572,3.514907121658325,2.731053113937378,77,TFN,28,0.24,0.2299999999999999
PZ28_TFN_3.pdb,7.2382483,3.5458858,0.75,0.75,4.107919216156006,9.136265754699709,3.533787488937378,3.3952178955078125,3.689748287200928,3.3055613040924072,77,TFN,28,0.25,0.25
PZ28_TFN_4.pdb,7.0237985,3.2779064,0.75,0.76,4.214932441711426,8.925335884094238,3.7934179306030273,3.341637134552002,3.705127477645874,3.4950530529022217,77,TFN,28,0.25,0.24
PZ28_TFN_5.pdb,7.0649915,3.1362309,0.75,0.74,4.19809103012085,8.665292739868164,3.807972431182861,3.645623207092285,3.589821577072144,3.231447696685791,77,TFN,28,0.25,0.26
PZ28_TFN_6.pdb,7.5171094,3.0576286,0.76,0.75,4.230557918548584,8.973835945129395,3.8268327713012695,3.763451099395752,3.6760857105255127,3.959256649017334,77,TFN,28,0.24,0.25
PZ28_TFN_7.pdb,6.9002457,2.3373139,0.75,0.76,3.994209051132202,7.655536651611328,3.454052448272705,3.586915969848633,3.690583944320679,3.75994610786438,77,TFN,28,0.25,0.24
PZ28_TFN_8.pdb,6.8811808,3.3310871,0.73,0.74,3.946010828018189,6.28537654876709,3.546708822250366,3.5710856914520264,3.548029899597168,3.559814453125,77,TFN,28,0.27,0.26
PZ28_TFN_9.pdb,7.4483757,5.112607,0.74,0.73,3.986406803131104,9.255047798156738,3.714779853820801,3.715020656585693,3.56449818611145,3.814258813858032,77,TFN,28,0.26,0.27
PZ28_Xiao_1.pdb,7.9872441,4.2403569,0.74,0.72,1.4618037939071655,11.71172332763672,2.086721181869507,3.119465112686157,1.1526648998260498,5.152037143707275,77,Xiao,28,0.26,0.28
PZ28_Xiao_2.pdb,7.979516,4.2567749,0.74,0.72,1.452667236328125,11.638093948364258,2.05731201171875,3.088908672332764,1.119762659072876,5.152060031890869,77,Xiao,28,0.26,0.28
PZ28_Xiao_3.pdb,7.9861555,4.2702413,0.74,0.72,1.4544967412948608,11.684605598449709,2.074566125869751,3.074434280395508,1.1211605072021484,5.152061462402344,77,Xiao,28,0.26,0.28
PZ28_Xiao_4.pdb,7.9897885,4.2574759,0.74,0.72,1.466727375984192,11.69986629486084,2.096768856048584,3.113697528839112,1.1510673761367798,5.1520609855651855,77,Xiao,28,0.26,0.28
PZ28_Xiao_5.pdb,7.9949417,4.2719646,0.74,0.72,1.462127447128296,11.717997550964355,2.097541093826294,3.111600875854492,1.1494247913360596,5.1520538330078125,77,Xiao,28,0.26,0.28
PZ28_iFoldRNA_1.pdb,7.9065948,6.8363285,0.6,0.61,4.528592586517334,6.466352462768555,5.100908756256104,3.984282970428467,4.550992965698242,15.158432006835938,77,iFoldRNA,28,0.4,0.39
